description,is_gen_pub,source
#1 Site Dedicated in Getting #Women #Jobs. #VideoCoverLetters #VideoResumes & Largest Searchable #Job Database. You're Hired It's That Simple,1,Mesa Shooting
"Photojournalist for The Arizona Republic and 12 News in Phoenix, Arizona.",1,Mesa Shooting
im so shy,1,Mesa Shooting
Yogi. Politico. Sassy Salsa Dancer.,1,Mesa Shooting
#peoplewithglassesmatter,1,Mesa Shooting
Deseré Monique ?? 2k16,1,Mesa Shooting
Entertainment Attorney,1,Mesa Shooting
"New Country, New KMLE @ 1079!! 



Call us anytime 602-260-1079 or text 22108!",1,Mesa Shooting
"Actress: @LA_Ripper, @StarvinginHwood, @LakeLAFilm @HappyEndingSPP @AloneExperience http://t.co/ng7vVI8Qad I bring the dark magic",1,Mesa Shooting
The Church Report is a national Christian conservative online news source and daily newsletter. Re-tweets do not reflect an endorsement of a person or idea.,1,Mesa Shooting
ATSU Office of Student Life. Tweets for a specific campus will be indicated with either #AZ or #MO. RT do not imply endorsement.,1,Mesa Shooting
"Time is an illusion. Lunchtime doubly so. 

-Ford Prefect, The Hitchhiker's Guide to the Galaxy",1,Mesa Shooting
"Runner, reader. I work to protect public education and voters' rights. Enjoy politics, sports, classical music, gardens, Sunday papers.",1,Mesa Shooting
I do NOT follow back.,1,Mesa Shooting
Racks // go hard or go homeless,1,Mesa Shooting
Telumundo Arizona,1,Mesa Shooting
Streaming breaking news and information live from our studios,1,Mesa Shooting
NewsTalk 550 KFYI,1,Mesa Shooting
Your #1 source for #breaking news in Arizona. Join our conversation with #abc15. News tip?  share@abc15.com or call 602-685-6351,1,Mesa Shooting
CJ IS BAE  FOE  -$0¶H0M0R @ DHS,1,Mesa Shooting
Delta Sigma Theta Ace C1ub ?,1,Mesa Shooting
"writer, thinker, racing fan",1,Mesa Shooting
SANDOS Go Blackhawks XO Marshall Thompson,1,Mesa Shooting
learning to say no,1,Mesa Shooting
I am peaches | Pursuing LACM | What is the hatter with me? | insta: valerrriiie | Christ is my everything |,1,Mesa Shooting
Camden leith??,1,Mesa Shooting
I like a lot of things,1,Mesa Shooting
Linking to news the MSM intentionally ignores!,1,Mesa Shooting
Conservative/libertarianish politics junkie. #Curmudgeonette. #ProfessionalPessimist. Tweets galore. Snark practiced here. #Huskers,1,Mesa Shooting
23. Good times. Good vibes. Staying motivated.,1,Mesa Shooting
SHE HAS SUCH GOOD TASTE BUT SHE LEAVES A TRAIL OF DESTRUCTION BEHIND HER - warning by @heroics,1,Mesa Shooting
be my friend.,1,Mesa Shooting
"Late forties mum of two who just ADORES Amy Winehouse. Respect, truth and love always",1,Mesa Shooting
"Public Relations experienced, Safeway and overall great guy. Join me in my journey",1,Mesa Shooting
#REDNECK #HUNTER #FISHERMAN #FOOTBALL #AZCARDINALS #OUSOONERS #NRA!! #TEAPARTY!!!! #PISSEDOFF!!!!! AND IM A LADIES MAN TOO. BBQ EXPERT ALL AROUND COOL GUY,1,Mesa Shooting
"Photojournalist, Creative and Curious (Views expressed here are my own)",1,Mesa Shooting
"GIVING  Voice 2 the Voiceless~Reason r Heart Science R Spirit all insist~Leave a better Earth than what exists. Author, Musician Alt Power Designer POET",1,Mesa Shooting
XXII | Aloha / Häfa Adai | ASU | Hoku | ????? I Peter I:22 Love one another,1,Mesa Shooting
"Just a little West Coast, and a bit of sunshine Hair blowing in the wind, losing track of time.",1,Mesa Shooting
| So blunt you could smoke me | Nicest fuckup you'll ever meet | Hair purple like my weed bitch | Confidence level = Independent black woman | Sensitive | ??,1,Mesa Shooting
CGCC,1,Mesa Shooting
#360,1,Mesa Shooting
Don't DM me,1,Mesa Shooting
life's too short to let things pass by so take the bull by the horns and live your life for you so on that note I'm a 11 year dancer & makeup artist...,1,Mesa Shooting
Finding Myself -Romans 8:18-,1,Mesa Shooting
"Father of 5 (One+Trips+One), Hawaiian Born / Denver-Vegas Bred, Navy Vet, UNLV Alum, ??, Denver Broncos, Breitbart, Weber Smokey Mountain BBQ",1,Mesa Shooting
"A professional writer living in the US. Frequent contributor to Hullabaloo, DownWithTyranny, Naked Capitalism, Crooks&Liars. Working on 3 books.",1,Mesa Shooting
"I talk about sports. Erica is my babe??
Instagram: BrandonDemeuse",1,Mesa Shooting
Just a dude that tosses dope events and breeds blue pitbulls,1,Mesa Shooting
"I'll tweet something funny one day, just wait.",1,Mesa Shooting
find your balance,1,Mesa Shooting
"I am a mother, grandmother & great-grandmother. I am a very loyal friend. Born in a Blue family & I will be a Democrat until death. #UniteBlue",1,Mesa Shooting
Assignment Editor & Producer at Fox 10.  Movie writer for Echo Magazine.  Sundance fan. I live in Phx with my partner & our dogs. Views expressed are my own.,1,Mesa Shooting
"MISSION

Preserve Life - Protect Property - Add Value to Our Community



VALUES

Responsive - Innovative - Professional",1,Mesa Shooting
leave a little sparkle wherever you go.,1,Mesa Shooting
Sun-kissed in the Valley of the Sun | JCSocialite | CaffeineSybarite | (almost) native | I ShopLocal | Alum of @SunnysideHS @PhoenixCollege @GlendaleCC,1,Mesa Shooting
Co-host of The Sports Pub. San Diego Sports/AZ Coyotes fanatic. Craft Beer freak. Home brewer. Dog lover. DDPYOGA. Owner of an infamous beard. Smartass. I cuss.,1,Mesa Shooting
#Multiculturalism is code for Let me use your good manners against you to get access to your home to destroy you.,1,Mesa Shooting
Team Thunder,1,Mesa Shooting
Husband-Father-PROUD Arizona Native!! Cactus Ramper-Cardinals Fanatic-Struggling Golfer-Mediocre Fisherman Psalm 91 and Jeremiah 1:5 Everyday.,1,Mesa Shooting
#1 ross lynch stan fuck with me                                                                       BLACK LIVES MATTER,1,Mesa Shooting
@KGUN9 Digital Producer | @UofA alumna | music lover | news junkie | coffee snob | opinions are my own | #BearDown,1,Mesa Shooting
"Psych RN; animal & music lover; mom to 3 critters currently; avid reader; addicted to weather, Twitter & youtube; liberal independent; #uniteblue",1,Mesa Shooting
"Watch FOX5 News during the week from 4:30-9 a.m., 5-6:30 p.m., 10-11:30 p.m. and weekends from 6-8 a.m. and 10-11 p.m. Watch LIVE at http://t.co/TQi9R68j7p.",1,Mesa Shooting
Chock full of quarks.,1,Mesa Shooting
"Arizona State University justice graduate
prospective law student",1,Mesa Shooting
Hair stylist  MUA  Paul Mitchell,1,Mesa Shooting
Arizona rapper and poet,1,Mesa Shooting
Actor. Model. Artist. Daydreamer. Owner & creator of Maliabeth Jewelry. I will act for money!,1,Mesa Shooting
"lover of old soul, bluze in the nite and journalism",1,Mesa Shooting
"Wife, Dreamer, Hiker, Biker, Runner, Backpacker, Blogger, Shopper, Friend, Occasional Photographer, Lover of Life. All photos I post are my own work.",1,Mesa Shooting
"News junkie w/ lovable touches of snark & sarcasm. @Cronkite_ASU Alum, Seattle native, Woodinville Alum.",1,Mesa Shooting
The Valley's Greatest Hits,1,Mesa Shooting
I like to procrastinate. Amateur voice impersonator & Miami sports fan.,1,Mesa Shooting
"We post & share Breaking News, Weather, Earthquakes, TRUTH, & Everything Else! Also, Please LIKE US on FB. Please Subscribe to 2020CHRISTOF on YouTube. :)",1,Mesa Shooting
"Executive Producer, Social Programming for @12News | #NBC",1,Mesa Shooting
"Alexis Norice, Chandler High Varsity Cheerleader, Future LMT ??A girl with goals, Class of 2015",1,Mesa Shooting
23. Student. Nordstrom addict. Runnin' Rebel. Saints fan. Music = ?,1,Mesa Shooting
"Father to 2 amazing boys 1st and foremost. Suns NYGiants, & STLCards fanatic. Unfiltered (mainly sports) tweets. Viewer discretion advised.",1,Mesa Shooting
"Eat the cake bitch, eat the damn cake!",1,Mesa Shooting
Serf,1,Mesa Shooting
ASU. Assyrian. Nothin' else.,1,Mesa Shooting
"Periodista en el Sur de Arizona de Telemundo Arizona. Amo mi trabajo, la frontera, pero más que nada mis hijos.  

karla.gomez-escamilla@nbcuni.com",1,Mesa Shooting
"Conservative. Love my husband, dogs, reading, hiking, backpacking, camping, running, kickboxing, baking/cooking, soccer (USA & LFC), wine, & microbreweries.",1,Mesa Shooting
Arizona Forever.,1,Mesa Shooting
PanAfrican| Riley Escobar| Horse Choker |Pillsbury Doughboy|Louis Rich| Painter| @Carnegie1's sibling | trill| 3TheHardway,1,Mesa Shooting
NBC Right Now.  Send news tips to news@kndo.com,1,Mesa Shooting
white/mexican pansexual who loves feminism and squids ?anti-racist + trans inclusive ? she/her or they/them,1,Mesa Shooting
"Magician, Ph.D. in cognitive science, skeptic, impeccable fashion sense. http://t.co/dNNv5w6s6x",1,Mesa Shooting
"Hunter/Gatherer for digital media,sailor,humanitarian, parent, Board Member WIGI, proud NW-ster, traveler, adventurer, grateful for life",1,Mesa Shooting
unagi,1,Mesa Shooting
self-proclaimed comedian/social commentaror/student/pop culture expert,1,Mesa Shooting
ASU 2015. Journo/French student at @Cronkite_ASU & @ASU_languages. Producer @AZCentral & @CronkiteNews. Love languages. Unapologetic bookworm.,1,Mesa Shooting
"Mother, Wife, Student",1,Mesa Shooting
"AZ . New Twitter , Snapchat ; fuckayeejayy",1,Mesa Shooting
"senior | gilbert, az ??",1,Mesa Shooting
Your local news leader. Follow us for latest and breaking news coverage! #nbcrightnow IG: @kndutv,1,Mesa Shooting
Planetary Society | History Buff | Government Buff | DOTA2 | Hiking | Kayaking | Blowguns | Unicyclist | Risk Champion | Odin!,1,Mesa Shooting
@AdamdaGod  #thepandatakeover,1,Mesa Shooting
Gamer.Geek.Niners.Heat.Kings.Trojans.,1,Mesa Shooting
Slow to follow so note me if you will  o()xxxx[{::::::::::::::::::::::::::::::::::::::::: ????? ????,1,Mesa Shooting
The never ending quest for a proper home for the Oakland Athletics.,1,Mesa Shooting
"Making memories since 1985. Blogger, wife, mother, book worm, and well meaning screw up.",1,Mesa Shooting
"Born and raised in the Valley of the Sun.  Love Star Wars, sports and politics",1,Mesa Shooting
Valley's Hit Music Leader,1,Mesa Shooting
Dream~Dance~Love,1,Mesa Shooting
Junior at @Cronkite_ASU ? #journalism #smm #pr #arts #foodie #dtphx #aussie  ?lnpotter@asu.edu ?623.225.9551 RT?endorsement,1,Mesa Shooting
"? Just a girl chasing her dreams? trying to be noticed ? good v??e? . ? drea? ??g & ac??eve ?? ?  Mesa, Arizonuuuh ?ig ; linaa.official",1,Mesa Shooting
"Not sure if Im elated or gassy, but Im somewhere in that zone.",1,Mesa Shooting
"Sorry girls, I like bananas! SENIOR'15 Director of Clubs & Organizations",1,Mesa Shooting
Air Force SF Vet,1,Mesa Shooting
"Healthy choices, healthy living! 90 for Life! Youngevity Style!",1,Mesa Shooting
be awesome like Iram (:,1,Mesa Shooting
"Gilbert/Scottsdale, AZ | RTU ??",1,Mesa Shooting
"Christian, wife, mom and gramma.  I love my family, my church, my country and I'm a passionate advocate for the seriously mentally ill.",1,Mesa Shooting
"Writer, music lover, & political junkie. | http://t.co/uWT2Jr4Lly | Social Writer @CBSi",1,Mesa Shooting
"Mom, daughter, sister, friend, dog lover, etc",1,Mesa Shooting
Why be a King if you can be God?  Gangster rap made me do it  http://t.co/osgmvCBYeq,1,Mesa Shooting
"Don't just make an impact, be the impact. Coyotes, Patriots, Red Sox, and Bruins! 
Follow me on Instagram: CenterIceSweety",1,Mesa Shooting
"Two Sides To Everything Outside Of Value Meals. Here to speak my mind and say the things you might think of, BUT WON'T TALK ABOUT!",1,Mesa Shooting
hellooo party people,1,Mesa Shooting
"SF Chronicle's Oakland A's beat writer for 17 seasons, MLB Network correspondent, BBWAA president 2012-13.",1,Mesa Shooting
20 / bearded men give me life,1,Mesa Shooting
Health tip: If you has a frownie eats a brownie??,1,Mesa Shooting
Writer @wgtc_site(We Got This Covered). Check out my old reviews on @RealViewsMMG. Music Skank. Gaming Slut. Movie Whore.,1,Mesa Shooting
As far left as one can get!! Obama my idol...Gun control my passion! Animal rights my affection.,1,Mesa Shooting
Don't take anything for granted,1,Mesa Shooting
Oh,1,Mesa Shooting
Vol #Waze editor. Work nights and tweet about a lot of stuff. #LESM #SMEM #SMTips #AZTraffic,1,Mesa Shooting
Hazel Aliviah Parham  T$A Lifestyle #CowboysNation #LakerGang  IG:Tsa_damo1,1,Mesa Shooting
"Single Mom,Believer in Jesus,Positive person,Politics annoy me-Just can't help it!! Also a Big Lover of anything of Disney & Mickey Mouse!! BG by Tom Bricker",1,Mesa Shooting
Denver area news hack.  These opinions definitely do not reflect my employer's views.,1,Mesa Shooting
"Confident living through knowledge, skills and attitude. News of: crime prevention, disaster preparedness, security issues, personal safey and security.",1,Mesa Shooting
"I'm a 3x award winning husband, and father. Private Investigator/Process Server. Computer/gadget nerd. News and politics junkie. Lover of the leaf.",1,Mesa Shooting
fresher than you and natalie af,1,Mesa Shooting
Lo bonita no me quita lo cabrona! (ni lo gorda tampoco) Si no me echo porras yo solita.. Quien?,1,Mesa Shooting
"Following my dreams! Love God, family, friends, and my pups. Be kind to one another, live life, and smile.",1,Mesa Shooting
"Southern Gentleman In The Desert

#GodFirst #Sagittarius??
@AlabamaFTBL #RollTide 
@Steelers #SteelerNation ?
@HoustonRockets #RedNation 
@Braves #BravesCountry",1,Mesa Shooting
#blacklivesmatter,1,Mesa Shooting
News Anchor Fox 10. Husband. Dad. Golfer. Hiker. Scuba diver. Hit me up on my fb page too: http://t.co/hGlD6p1fpp,1,Mesa Shooting
The official Twitter account of Arizona Legislative District 25.  http://t.co/PngRWNSBGE  Retweets & follows do not equal endorsements.,1,Mesa Shooting
Hey boo. #CreepLife #TomBrady  #LosLakers,1,Mesa Shooting
It is what it is.,1,Mesa Shooting
@ASU IT Student | @HRC Volunteer | #FEMINIST | I love data | #EndTheStigma,1,Mesa Shooting
"yes, i will accept cute puppies as presents",1,Mesa Shooting
de vent d'Espagne en pluie d'équateur,1,Mesa Shooting
Ugly,1,Mesa Shooting
-Mountain Man Jay from @955themountain in Phoenix...... Lend me your ears.. Gilbert az http://t.co/Typo5jIYDA #iheartmedia #iheartradio,1,Mesa Shooting
"ABC15 Morning Meteorologist. Phoenix native w/stops in Kansas City & Joplin. Proud Sun Devil. Getting to do what I love in my hometown, doesn't get any better!",1,Mesa Shooting
Media Biz Owner/Graphic Designer #HipHop #Comics #Marvel #GraphicNovels #Art #TheWalkingDead #TMNT #ComicCon #Streetfighter #Tekken #TechNerd #AutismDad,1,Mesa Shooting
"Former Navy #SEAL Instructors: Weapons & Tactics Courses for Law Enforcement, Military & Civilians. @ChrisSajnog @navySEALbook 
http://t.co/2J1aza8RN6",1,Mesa Shooting
i love cats and hate babies @ProdigyNelson,1,Mesa Shooting
"The fool doth think he is wise, but the wise man knows himself to be a fool.. W.S.",1,Mesa Shooting
"LIVE DRUMMER | For fans of Morgan Rose, KJ Sawka, Travis Barker | IG: jxkdrums | SNAPCHAT: jxkdrums | #JxK",1,Mesa Shooting
"I tweet, therefore I am @troyangel13",1,Mesa Shooting
Reporter turned digital producer for @azcentral. Hockey & sports fan. RT/follows not endorsement. jcoe@azcentral.com | http://t.co/YHTQs7NwxH,1,Mesa Shooting
"Co-anchor of 12 News Today. KPNX NBC Phoenix, Arizona. Trading snow for sunshine.",1,Mesa Shooting
"I enjoy being employed, traveling, movies, sports, technology, and good company.",1,Mesa Shooting
RELAXX,1,Mesa Shooting
Breakin Newz that will not make you Snooze !! Former Chatroom Moderator for Scanner Radio. Freelance journalist bringing you the Top Stories,1,Mesa Shooting
KP & LG  // MHS,1,Mesa Shooting
Assignment Editor for 12 News,1,Mesa Shooting
"CARVIN GUITARS, GUITARS, Hughes & Kettner Amps, EVH 5150 AMPS, Tattoos, Photography, Nikon DSLR Gear",1,Mesa Shooting
Instagram: vivala_reyna,1,Mesa Shooting
"Dad x3 , #supportIsrael , #2A , #Books, Tip-Top Chap, 20+ Countries. Never take from a fellow citizen what they have earned. #FreeMarket",1,Mesa Shooting
Breaking News Reporter @BuzzFeedNews,1,Mesa Shooting
a supreme cynic enjoying watching the masses rearrange the deck chairs on the flagship of a failed species,1,Mesa Shooting
all i ever wanted was the world ((:,1,Mesa Shooting
"Dad, Firefighter/Paramedic, PIO, Little Rhody transplant living in the desert who loves my job, wine, food, cigars, family, my pups and the Boston Red Sox!",1,Mesa Shooting
Journalism student at @Cronkite_ASU | DJ & Promo for @TheBlaze1330AM | Nike Athlete | Most of my tweets usually consist of sports updates & pictures of dogs.,1,Mesa Shooting
"love, joy, peace, patience, kindness, goodness, faithfulness, gentleness, self-control; against such things there is no law.",1,Mesa Shooting
"Emmy-winning television producer, Associated Press award-winning journalist, satirist & social commentator. As seen on HLN. http://t.co/wHGQozbwXJ",1,Mesa Shooting
 Future Police Officer ,1,Mesa Shooting
Support our Troops #2a #FreeAmir Pro Israel Catholic,1,Mesa Shooting
Black man taking no losses.,1,Mesa Shooting
«S» on my chest!       ?      IG & Skype: JULZ602,1,Mesa Shooting
#ASU'18,1,Mesa Shooting
"Dodgers, USC, Cowboys and Manchester United, amongst other random musings.",1,Mesa Shooting
"I've been a puppet, a pauper, a pirate, a poet, a pawn and a king.",1,Mesa Shooting
KPNX 12 News Anchor/Reporter,1,Mesa Shooting
GOT7... Zayn Malik! God over everything...,1,Mesa Shooting
"Journalist, @Cronkite_ASU c/o 2018, Prod. @TheBlaze1330AM, crew guy @Pac12Networks, FMR news reporter/photo @statepress. Photos: http://t.co/3k3Cieuz5Z",1,Mesa Shooting
Im Is Mr. Jones,1,Mesa Shooting
"Lived in Brazil for a year, and currently reside in the SF Bay Area.  Surf, snowboard, travel. Current events in US & Brasil. #Ferguson #BlackLivesMatter",1,Mesa Shooting
"Reporter/Anchor, KFYI AM 550 (Phoenix, AZ). 17 years in radio & media. Opinions are mine.",1,Mesa Shooting
VP/Station Mgr @12News -Mountaineer Forever Free- Country roads will always take me home. Love the life & landscapes of the West. RT's no endorsement,1,Mesa Shooting
Graduate in Graphic Design ][ Horror Movie Fan ][ Beer Snob ][ Worgen Death Knight ][ Warcraft Fan ][ Night owl,1,Mesa Shooting
"writer, person who hates motivational quotes on twitter, etc.",1,Mesa Shooting
your favorite brown skin ?? shs '16 // track // basketball #5,1,Mesa Shooting
we aim to please,1,Mesa Shooting
Jadey,1,Mesa Shooting
"Snapchat: Bigpappa323
Hundreds feel like 1000's then 1000's feel like Millions that's just me G - I came from nothing and feel like everything is possible!",1,Mesa Shooting
Exceeding the Mark,1,Mesa Shooting
No one needs 2 know anything any more other than I am an animal lover& advocate. And I also stand in solidarity with #Ferguson.FTP! Love my BeastMode #Seahawks,1,Mesa Shooting
"How does this thing work....?  Always remember, never sweat the petty things, pet the sweaty things @AltAz933 Seven to Midnight #MoNights",1,Mesa Shooting
Be yourself. Everyone else is already taken,1,Mesa Shooting
Arizona State University,1,Mesa Shooting
CHS | Senior | Tennis,1,Mesa Shooting
18 | OVO | Mexican |,1,Mesa Shooting
Live in the moment #TCU,1,Mesa Shooting
whatever is going on in Hollywood/LA from the Beach to the Clubs!!  Get on the dance floor!! And loves to chat! Barney the purple dinosaur is my agent :LOL,1,Mesa Shooting
FHS ??,1,Mesa Shooting
Say what you want to say. I'm willing to listen.,1,Mesa Shooting
Talyn. 17. MPHS 2015. I will spam your feed with things that make me happy and selfies.,1,Mesa Shooting
http://t.co/cxYXZ39oDj,1,Mesa Shooting
You know why I'm here. | Seahawks | Mariners | Sonics | Huskies,1,Mesa Shooting
Lazy go-getter and raconteur,1,Mesa Shooting
"Photographer @lawrenzphotography,love coffee, snowboarding, hiking, taking photos and more..",1,Mesa Shooting
Investor Finance/Economics Quotes Sports History,1,Mesa Shooting
An old soul with a young heart and dry sense of humor.,1,Mesa Shooting
"Conservative. Love Rush, Glenn Beck-The Blaze, Drudge, Lucianne, Red Eye, Hannity, O'Reilly, Greta, The Five, Michelle Malkin, Ann Coulter, Breitbart",1,Mesa Shooting
Love changes feelings. ? Feelings can change ones actions. But actions can change the world one bit at a time. Follow me,1,Mesa Shooting
Guybrarian. Obamacrat. Cubano-americano. Writer. Reader. Admirer of good bourbon. #ChelseaFC. I tend to block idiots.,1,Mesa Shooting
"Tech Director/Photog at KYMA News 11, Cosplayer, Digital Artist, 3D Modeler, gamer and a sleepy bucket head",1,Mesa Shooting
"#OccupyPortland, good books, bad cook, Blazers, mindfulness, fmr. radio air talent, Disabled w/ Huntington's Disease",1,Mesa Shooting
?Live life to the fullest ??subscribe to my youtube?? shots: ayeitsmadi,1,Mesa Shooting
"Liberal Democrat Nascar Fan (sort that out for a second). New York Sports Jets/Yankees. Los Angeles Clippers, Boston Bruins. Kurt Busch/Kyle Busch/Brad K fan.",1,Mesa Shooting
20. SPORTS FAN!!!! ROCK N ROLL FAN!!! FEAR THE FORK!!!!!!!!!,1,Mesa Shooting
rmhs & storm volleyball,1,Mesa Shooting
"Emmy Award winning reporter & anchor at Fox 10 News in Phoenix. Mom, Wife, Sister, Friend, Oddball",1,Mesa Shooting
"A's beat writer at Bay Area News Group (Oakland Tribune, San Jose Mercury News, Contra Costa  Times, etc.)",1,Mesa Shooting
20 - w/ the love of my life - romans 8:18,1,Mesa Shooting
?,1,Mesa Shooting
dont be a bitch.,1,Mesa Shooting
"http://t.co/3xikYrDamB

https://t.co/qxA8VQTjcW",1,Mesa Shooting
East Valley/Scottsdale development reporter at The Arizona Republic. Email: parker.leavitt@arizonarepublic.com.,1,Mesa Shooting
"23 years old. #Bearded 80's Metalhead/70's Hard Rocker and @Vikings football. Lived in Mesa all my life, BOO!  Follow me Vikings fans. #Vikings #Skol",1,Mesa Shooting
Maricopa County Community College District. Located in and around the Phoenix area. #highered #workforce,1,Mesa Shooting
"Huge NASCAR fan of Tony Stewart and the whole Stewart Haas Racing team, plus RHR in INDYCAR. Arizona Coyotes, Dbacks, & Cards fan.",1,Mesa Shooting
Guy from @phoenixnewtimes.,1,Mesa Shooting
food is good,1,Mesa Shooting
| Mom | Social Worker | Eyebrow-Challenged | Teach For America 2015 Corps Member | Arizona State |,1,Mesa Shooting
"Beats, Rhymes & Life - In that order. Boombap Specialist http://t.co/ettTffl3MU
http://t.co/WCOmzTsvQO",1,Mesa Shooting
"Social media butterfly, Sailor, avid sports fan (Cards, Coyotes, USA, Chelsea), etc etc etc",1,Mesa Shooting
Raver - Student - Nerd.  Living the PLUR life :) #EDCAZFAM,1,Mesa Shooting
I teach kids about ABC; I teach adults about meditation.,1,Mesa Shooting
3rd Battalion Fire Radio for Monroe County New York. All information posted is heard from the SCANNER. Nothing is confirmed nor 100% accurate.... #kcco,1,Mesa Shooting
Everything you want is coming. Relax and let the universe pick up the timing and the way.,1,Mesa Shooting
Socially Awkward. Friendless. Lost in life.,1,Mesa Shooting
"I am the Phoenician. #John1010 #Believer #Wife #ENFP #Storyteller #Writer #Filmmaker #Dreamer #Nerd  #Bellydancer, writer on #ReelReflections",1,Mesa Shooting
"The only thing I know is that I know nothing at all - Curious by @EmblemThree

 #TeamInspire #Life",1,Mesa Shooting
livin life tryin to avoid trouble....but always findin it. #goodtimes ; ),1,Mesa Shooting
??Learn to love you first??,1,Mesa Shooting
Author. Photographer. Urban Explorer. Paranormal Geek,1,Mesa Shooting
Ph.D. English Literature. ASU Instructor. Research: Shakespeare and Internet performance. All the Internet is a stage and we are but players in it.,1,Mesa Shooting
http://t.co/C8IDmTFlmQ   Before it was called OBAMACARE Adolf Hitler Called it the T-4 Program...,1,Mesa Shooting
Owner/DJ @Tucson_DJ Five Star Productions | Love #Tucson | #SocialMedia | #Cooking | #NASCAR | #Gardening | #Sunsets | Tweets for @YaquiCNews | YoemeGardener,1,Mesa Shooting
"I will not unfollow real people. :)   Followed by @JordanJansen, but he is funnier and has more followers. :D",1,Mesa Shooting
"Assignments manager for @12news (NBC) in Phoenix, AZ. San Diego native. I'm still a kid at heart. Posts and opinions are my own.",1,Mesa Shooting
? ?SecondsOfSummer ?0/4 ? mgc ? Veronicas followed 17-Feb-2015 ?,1,Mesa Shooting
.Student Athlete. MDNHS. summma??,1,Mesa Shooting
"Las Vegas Weddings, Our Name says it ALL! Thanks to everyone that uses our HashTag #LasVegasWeddings 702-914-0198  #LasVegas",1,Mesa Shooting
"??
i enjoy the simple things in life",1,Mesa Shooting
"CPhT /Journalist/ Publicist/
Photography/Left-Leaning Progressive. Engaged to @SupermanHotMale?",1,Mesa Shooting
been there done that!,1,Mesa Shooting
Live.Learn.Progress. Die hard Az fan...#Dbacks #Suns #BIRDGANG #BEARDOWN  #BeardownOrLaydown..I WAS BORN IN THE TRENCHES,1,Mesa Shooting
"I dabble in #SocialMedia @CenterMassGroup @navySEALbook @chrissajnog My Great,Great Uncle #AdmiralZumwalt #LLTB #NavyPride #SOT #SOV #NRA #thinblueline #frogs",1,Mesa Shooting
"I exude greatness. Be the same beast but a different animal. Praises due to the most high, Allah.",1,Mesa Shooting
"bad news comes, don't you worry even when it lands; good news will work its way to all them plans",1,Mesa Shooting
"Live from the newsroom of KTVK-3TV and http://t.co/xo6r5wSNdN in Phoenix, Arizona. Delivering local news, weather, sports & just interacting. Visit us online at",1,Mesa Shooting
"I'm a conservative Christian mom who believes in the Constitution.  No Obama, No Hillary, Respect the Bill of Rights. Respect Human rights.",1,Mesa Shooting
5/05/14 IG: crownnycb64 Diné. Leo ?. Photography,1,Mesa Shooting
"Anchor:  Fox 10 Arizona Morning. I've been on the air in PHX for over 30 years.  Husband, dad to 3 great kids.  Happy to call Mesa home.",1,Mesa Shooting
i love you more than jazz babydoll,1,Mesa Shooting
Just Because I am Not RW Doesn't Make Me A Liberal Proud Moderate #Bookghazi #ShaveBallsFirst #Cruz2Defeat,1,Mesa Shooting
"Owner / Massage Therapist @ Space Massage Studio, Yogi, & Rock Climber. Trust me, you're in good hands. http://t.co/oimNLYx54I",1,Mesa Shooting
"My name is Alejandro M. Rodriguez Corona. Journalism alum from The University of Arizona in Tucson, Ariz. KOLD editor ENG.",1,Mesa Shooting
"#God1st. Cool, Calm, and Collective. 
[F?y ?ince 92]?",1,Mesa Shooting
Providing local and national news to Phoenix | Part of the Sun Times Network @SunTimesNetwork,1,Mesa Shooting
After 23 yrs of my Security Guard Career!I literally have nothing to show 4 it except 4my chronically painful knees!I'm resentful being abandoned!!,1,Mesa Shooting
Hunter Ramirez?? SHS'16 soccer,1,Mesa Shooting
Ghost,1,Mesa Shooting
"Phoenix breaking news, weather, politics, sports and more. 

Join the conversation and tweet us your news tips!",1,Mesa Shooting
Protect ya neck,1,Mesa Shooting
wfhs,1,Mesa Shooting
"Covering Pro Sports 
Also follow @SRCollegeSports for College Sports!
#Sports #Gaming #Kicks #Comics #Gear #Contests #DunkonCancer",1,Mesa Shooting
"50% Italian, 50% Cuban, 100% Boss.             NYC. TX. MD. VA. AZ. JAPAN. ITALY. Author. Attorney. Mother Extraordinare.",1,Mesa Shooting
"#GilbertAZ Council Member and Gilbert Leadership Board Member 
RTs ? endorsements",1,Mesa Shooting
Casino analyst in Oregon; former Internet journalist @KING5Seattle & @krem2. Big fan of lip gloss.,1,Mesa Shooting
"we may be through with the past, but the past ain't through with us...",1,Mesa Shooting
my life consists of netflix & wanting to get into med school,1,Mesa Shooting
18. Boundless. #ASU #MountainPointe #ROLLPR1DE,1,Mesa Shooting
Jesus. Coffee. Nursing.,1,Mesa Shooting
"blonde ?Justin Bieber, Paramore, Amy W.? you know damn well...",1,Mesa Shooting
4'11 but you can still catch these hands tho,1,Mesa Shooting
*suspended at 50k* #mustangwrestling,1,Mesa Shooting
Official Twitter of Arizona State University,1,Mesa Shooting
Gag Duck - Your good mood,1,Mesa Shooting
LET'S LIVE | LHS,1,Mesa Shooting
"Geopolitical issues is my passion. The System is Broken and I Won't Pretend It's OK. Other interests: Clean energy, ending racism, vintage collector, tech.",1,Mesa Shooting
Buddhist Punk. Daughter of the American Revolution (Founding Father Spawn). Constitutional Libertarian Socialist. Oh yes I can.... Google it.,1,Mesa Shooting
