description,is_gen_pub,source
Spring-Ford Class of 2019 #48 #isitOctoberYet,1,Quebec Mosque Shooting
"Living life to the fullest with a passion for photography, the arts, and all things New York. Strong interest in real estate and social media.",1,Quebec Mosque Shooting
"California-bred extreme liberal on a neverending quest for peace, justice, and the perfect taco. #ImStillWithHer #ImpeachTrump",1,Quebec Mosque Shooting
Singing and stitching while observing the world around me. Unapologetic dog lover. Mostly retweets but sometimes I have something to say.,1,Quebec Mosque Shooting
All the pinot pinot grigio girls pour your heart out watch your blues turn gold. #nastywoman #theresistance #dumptrump,1,Quebec Mosque Shooting
"Interests: science, space exploration, astronomy, equality, sports, history, books, opera, riding horses.",1,Quebec Mosque Shooting
"A proud Democrat. For equal rights,equal pay ,civil rights. A mom. Believe in global warming.. legalize marijuana for all. LOVE THE WALKING DEAD",1,Quebec Mosque Shooting
"OWNER/PRODUCER FOR THE SOUND SHOP PRODUCTIONS, AN INDEPENDENT PRODUCTION COMPANY IN WASHINGTON STATE...#Welcome2TheSoundShop",0,Quebec Mosque Shooting
Retired OR Nurse Left and Progressive. Living in State where the Gov is a Mouth Breather.#Continue to Bern. #StandIndivisible #TheResistance #c\'mon man,1,Quebec Mosque Shooting
_ôÍ_ôÍ´_ôÍ_ôïÁ_ôï_ôïÂäó_ôï©äó_ôï_äó_ôï_   Add me to a list and you WILL be blocked,1,Quebec Mosque Shooting
"unabashed Liberal Democrat-Disabled Old factory worker,UNION YES.Right TO Work===Right to work for Less  #VFL. #GBO",1,Quebec Mosque Shooting
"trying to make a difference, one person at a time. Worker bee, archaeologist, genealogist, photographer, mom, wife, sister, daughter...",1,Quebec Mosque Shooting
"#Patriot, #Retired #USAF, #USPS. #Republican, love of #GOD, #JESUS, #1A, #2A, #NRA, #MAGA, #VOTE, #TrumpIsmyPresident, #AmericaFirst",1,Quebec Mosque Shooting
@irmagerrd is the turn up Õæ_ÕÇ«I'm pretty eh,1,Quebec Mosque Shooting
We are INDIVISIBLE and will OBSTRUCT the GOP at every turn.,1,Quebec Mosque Shooting
Ophthalmologist. University of Chicago Faculty. Student of Deen (@DarulQasim). A Flawed Man of Our Flawed Times.  RT/Follow äæ endorsement,1,Quebec Mosque Shooting
Temple University Beasley School of Law,0,Quebec Mosque Shooting
Sports geek moonlighting as a tax consultant. Living life. Loving life. #SacramentoProud #KANGZ,1,Quebec Mosque Shooting
"Always remember you have within you the strength, the patience, and the passion to reach for the stars to change the world. H.Tubman",1,Quebec Mosque Shooting
"Author. I would make an excellent imaginary friend.  I like cats, dogs, sleeping, and stuff. I have no useful purpose.  Pronouns: it/they.",1,Quebec Mosque Shooting
"R.N.-Retired. Wife to super smart & humble guy, Mom to 4 great kids. Catholic, Pro-Life,",1,Quebec Mosque Shooting
"Lucky _ôÖWife, Mom to 2 most wonderful_ôÖ» kiddies. Love My Country #America  #AmericaFirst _ô__ô  #MyPresident #DonaldTrump",1,Quebec Mosque Shooting
Join me as I help busy wanderlusters travel the world on a time-budget. Quick trip itineraries | Travel Photography | Self-deprecating humor #timebudgettravel,0,Quebec Mosque Shooting
"Love to read, love to watch movies, love my friends, love my puggle Jack",1,Quebec Mosque Shooting
"MWF just trying to do right. #ITMFA #NotMyPresident #TheResistance  #WereStillHere No creeps, vendors, or lists.",1,Quebec Mosque Shooting
Loser of 130+ LBS. here - https://t.co/LePAyz4bsa / Lover of Phillies & Baseball - Job-seeking writer. Follow @On_MyLveBasball / @StateofPhillies,1,Quebec Mosque Shooting
"Julian, Jordyn & Jaden's Daddy @SouthernMissFB @MontclairStateU | Faith, Family & Football | SMTTT | Matthew 20:16",1,Quebec Mosque Shooting
"information junkie in awe of Prime & 369..it is within & without. Since You\'re Here-Live Fast, Pl-r-ay Hard, Die Young. Respect Ancestors. B TRUE 11(23):13",1,Quebec Mosque Shooting
Librarian. Weaver.,1,Quebec Mosque Shooting
160 characters does me no justice... #ï_Â #Fall11 #UNT #BTP My struggles will be my success...Welcome to my world,1,Quebec Mosque Shooting
"No fight left or so it seems, I am a man who\'s dreams have all deserted...",1,Quebec Mosque Shooting
"Unconventional feminist redefining gender justice. Author, professor, public speaker, and pop-culture critic.",1,Quebec Mosque Shooting
Loves GOD and Country. Supports Our VETS. #BlueLivesMatter #AllLivesMatter. Proud DEPLORABLE Supporter of President Donald J. Trump #45,1,Quebec Mosque Shooting
"Husband, traveler & proud Canadian. News Producer @CBSSacramento via @WKBW & @fox43. Je suis bilingue et un fan des #Habs et #Jays. Tweets are my own.",0,Quebec Mosque Shooting
"30 years a nurse. Pet lover. Wife. Mom. Meditator. English major. Civil/human rights supporter. Smart, funny. The wicked flee when none pursueth.",1,Quebec Mosque Shooting
Currently in bizarro reality,1,Quebec Mosque Shooting
"äóìArtist by nature, Journalist by virtue, Minister by vocation and Scholar by chanceäóä¢",0,Quebec Mosque Shooting
"Day job: Educator-Administrator. Hobbies:  tennis, writing, music",1,Quebec Mosque Shooting
toujours avec elle | blm,1,Quebec Mosque Shooting
"Stylish travels, glamorous vacations, backpacking for grown ups. Join the tribe on Instagram - @luxurybackpack ... Based in the FL Keys!",1,Quebec Mosque Shooting
My XXX CRUSH CREW: @therealJuliaAnn @SexyKarenFisher @AluraJenson @AlyssaLynnxxx @PMarizzle @ANGELAWHITE  @elenakoshkaxoxo & @AlyssaXCole,1,Quebec Mosque Shooting
"Atheist, Estranged Father Turned Single Dad, Men\'s Rights Activist, Gamer, & Crazy Ass Hippie",1,Quebec Mosque Shooting
äì__ô_Organizer äì__ô_Urbanist äì__ôËActivist äì__ô_,1,Quebec Mosque Shooting
Neil Scott   Writer/Editor  Worked as a public servant staffer from precinct to presidential campaigns. Avatar is Frederick Douglass.  Draw no inferences.,0,Quebec Mosque Shooting
I sometimes wonder if the country I used to believe in ever really existed.This  country of 2 many people ready 2 kill those they don\'t agree with makes me sad.,1,Quebec Mosque Shooting
"Proud liberal, atheist, loves animals and the planet we all share. Viva La Resistance #NeverTrump",1,Quebec Mosque Shooting
somethin 4 u,1,Quebec Mosque Shooting
Assistant to the Regional Manager,1,Quebec Mosque Shooting
I ain\'t the man you want me to be. I guess that\'s what\'s been botherin me.   #DeadOfNight #LightOfDay #TheBuyOut,1,Quebec Mosque Shooting
"Retired sociologist, love travel and books, six adult children, eleven grandchildren. Over three decades of humanitarian and educational work in Latin America.",1,Quebec Mosque Shooting
"Either you get it or you don\'t. On the upside, There is a 50% chance you\'re not going to ask a stupid question. #FreeThinker #Atheist #legalizeall50",1,Quebec Mosque Shooting
"Repatriating in America, just in time to #resist Trumpwellian Era, where Ignorance is Strength, War is Peace and Russia has Always Been Our Friend",1,Quebec Mosque Shooting
Proud member of the #Resistance,1,Quebec Mosque Shooting
SL in Law & LLM Prog Leader @uninorthants. Module Leader: Env Law #LAW2006 Org Crime #LAW2007 Equity & Trusts #LAW3026  Views are mine Link is to #LawUN Blog,1,Quebec Mosque Shooting
Berkshire Hathaway HomeServices Drysdale Properties is the fastest growing real estate service in Northern California and Nevada.,0,Quebec Mosque Shooting
"""[We] Don\'t Think It Be Like It Is, But It Do."" - O. Gamble. I am woman, @POTUS is afraid of me. Religion free zone. USN vet. No boarding school. #TheResistance",1,Quebec Mosque Shooting
"Woman without a god, honor and dignity first.",1,Quebec Mosque Shooting
"A bengali and a Muslim :) Cass Tech Alumnus, #TeamDDPYoga, #OUGrizzly Just a die hard pro-wrestling fan. including MMA",1,Quebec Mosque Shooting
"Just a regular guy who loves fb, bball, a little politics, and a lot of philosophy/spirituality. My #Okstate alter ego is @RobertW_OkSt.",1,Quebec Mosque Shooting
"Believe what you want, but don\'t believe it here. Faute de Mieux",1,Quebec Mosque Shooting
TAMU\'17 | Aspiring LPC/LMFT | insta: jacquelinemarie_13 | Justin R ä_| Newly turned blogger on social issues,1,Quebec Mosque Shooting
"Global Solar Energy Inc. is the leading flexible, thin-film solar panel manufacturer in Tucson, AZ, USA.",0,Quebec Mosque Shooting
The beginning of knowledge is the discovery of something we do not understand ~ Frank Herbert. Blocked by @Liz_Cheney and proud! Tacos & Falafels for everyone!,1,Quebec Mosque Shooting
Chicago-based reporter covering the environment and other issues for The Associated Press. Proud Michigander. Email: twebber@ap.org;,0,Quebec Mosque Shooting
"Self employed sound engineer, av tech, hobbyist musician. Anarcho absurdist. Hunter Thompson fan. I have a big fucking mouth.",1,Quebec Mosque Shooting
"Chicago based actor, singer, and voice over artist. Ensemble member of Strawdog Theatre Company, @strawdogtheatre.",0,Quebec Mosque Shooting
"Husband, Dad, animal person, living w/chronic severe depression/anxiety. Music lover, voracious reader. #ResistTrump",1,Quebec Mosque Shooting
"Total sci-fi geek, Star Wars fan, costume fan, toymaker armed with robot lasers! Gay, vegetarian, Star Justice Warrior, among other things.",1,Quebec Mosque Shooting
Inspiring Voice Actor,1,Quebec Mosque Shooting
The George Washington University Senior. #NOTmyPresident #NoMuslimBan #NoDAPL #BlackLivesMatter #HerBodyHerChoice #GayAF Pop culture aficionado. Diva obsessed.,1,Quebec Mosque Shooting
"Asst. Prof. of Critical Thinking and First-Year Studies. I specialize in WWII vets\' writings, conspiracy theories, and extraordinary/paranormal claims. Yep.",1,Quebec Mosque Shooting
Retired med school prof. Specialty substance abuse treatment. Cancer survivor. Exposing the criminal enterprise in Healthcare + patient & human rights activist!,1,Quebec Mosque Shooting
"English Prof. Fan of the epigram, clumsy with hashtags. Would spend every day barefoot if I could. #Environment #SocialJustice #Nerd",1,Quebec Mosque Shooting
"aka Pack Peddler, genealogist, grandmother and blogger.",1,Quebec Mosque Shooting
"she/they. college prof and admissions strategist. hockey (rangers/pens/NWHL), baseball (red sox), feminist, academian, practicing spoon theorist. jmu '14, '15.",1,Quebec Mosque Shooting
"Do not follow. You\'ve been warned. ENL INFJ ICS #TeamMystic. Inscrutable to the last. Consultant, editor, PT economist, avid gamer. RTs either support or mock.",1,Quebec Mosque Shooting
"Woman, mom, professor.",1,Quebec Mosque Shooting
"when: since 2011. what: an uncurated intersection of art/fashion/design to survey interdisciplinary applications of form, color, space. why: ideas.",1,Quebec Mosque Shooting
"Editor, owner of Red Quill Editing, LLC. Husband lover, kid lover, cat lover, dog lover, book lover.",1,Quebec Mosque Shooting
#RU,0,Quebec Mosque Shooting
Profesor Universitario. Geek. Ajedrecista ä»î Runner. Padre #TEFL #TESL #TESOL #Teaching #EFL #ESL #IELTS #TOEFL #Translation #Education #News #ServicioPí_blico,1,Quebec Mosque Shooting
"Researcher, wannabe alien hunter, and horror enthusiast.",1,Quebec Mosque Shooting
People are fed up with Trump - get his ass out of there #TheResistance #StrongerTogether #ScrewTrump,1,Quebec Mosque Shooting
"I created a blog - @qtrlifeinretail, I contribute to @heartstringsmag & I love social media. | Instagram: @theandrewkase",0,Quebec Mosque Shooting
"Yes, I\'m a snowflake, but I have a job. What else do you got trumpers?",1,Quebec Mosque Shooting
Globalist. Film/TV watcher. Husker/Yankee/Blazer fan.,1,Quebec Mosque Shooting
"RPh MBA/MHA, Samurai. Apiarist The bees know. The press has abdicated their 1A right making our 2A more important. #NRA #DenverBroncos",1,Quebec Mosque Shooting
"Proud NY\'er, Brooklynite, and filthy liberal.  News and politics junkie. Sports NFL Soccer #TrumpLeaks #TheResistance #NotMyPresident #BlackLivesMatter #NoDAPL",1,Quebec Mosque Shooting
"My interests are my children, grandchildren, dogs (especially shih-tzu\'s), politics and gardening ... just a random average gal.",1,Quebec Mosque Shooting
"Advocating for human and all other animal rights, environmental health, mental health, the preservation of democracy, and the arts.",1,Quebec Mosque Shooting
Mother Meera says to Always Remember the Divine.,1,Quebec Mosque Shooting
"Sandy Hook Elementary School Always Remember; Never Forget -- #DemandAction 
 I\'m a Sjogren\'s Syndrome Warrior.
 #UniteBlue",1,Quebec Mosque Shooting
"Before The Rooster Crows Thrice, be nice! THIS Rooster IS IROQUOIS & NORD WARRIOR! SEE My 1ST. PORTAL EXPERIENCE @thebefreier",1,Quebec Mosque Shooting
cofounder @fear_no_lit ________________ fiction ed @blueearthreview ___________ podcast host @weeklyreader __________ notable twin cities @therumpus ________,0,Quebec Mosque Shooting
CRHS 2017,1,Quebec Mosque Shooting
CBS SF is powered by the Bay Areaäó»s KPIX 5 and KCBS All News 106.9 FM and 740 AM,0,Quebec Mosque Shooting
#SouthernOegon\'s #RogueValley chapter of #TheResistance & #Indivisible. #UniteBlue #DemForce #womensmarch #NoFascistUSA #ã_ #NotMyPresident,0,Quebec Mosque Shooting
"Proud mom of 3, Meme of 2 beautiful twin girls, Obsessed Outlander fan, Born & raised Southside Chicago, Chicago White Sox & Blackhawk fan, I am a BC Survivor!",1,Quebec Mosque Shooting
Copywriter by day ~ Musician by night ~ Howard Stern Superfan ~ 70s & 80s Pop Culture Warrior ~Uncle Jeff to @heartlynrae ~ Bass for @TreyOdum & @actionjets.,1,Quebec Mosque Shooting
"Advocate for progressive liberalism and Human Rights, as well as the fight against Right-Wing Extremism in the United States.",1,Quebec Mosque Shooting
thinker,1,Quebec Mosque Shooting
(Trey). @MichiganStateU alumnus. Traveler. Yogi. Dreamer. Lover. Nerd. I just want to help people & leave my mark on the world. ä»_ RTs äæ endorsement.,1,Quebec Mosque Shooting
Journalist working on social impact @Univision. NYer & incorrigible Brazilophile. Bylines @UnivisionNews @ajam @qz @ReadMatter. @cunyjschool alum. Views my own.,0,Quebec Mosque Shooting
#NotMyPresident // #NoBanNoWall // We Are #TheResistance // #ScienceMatters,1,Quebec Mosque Shooting
"Moe\'s Books, the best bookstore in the known universe. Four floors, thousands of books, hundreds of events, a great staff. Visit More Moe\'s, our rare book room!",0,Quebec Mosque Shooting
"Retired. Liberal Democrat. B.S, M.S.degrees. Environmentalist. I stand against all forms of social injustice.  NOT MY PRESIDENT #theresistance #WeAreTheMajority",1,Quebec Mosque Shooting
"Programmer, gamer, movie buff, amatuer woodworker.",1,Quebec Mosque Shooting
Been disrespected one too many times. Fuck Idealism. Fuck kindness. Bring the Noise Conservative Bitches. The Hard Tweeter.,1,Quebec Mosque Shooting
"Random guy in NYC, loves playing in traffic I\'m as awkward IRL as I am on Twitter RT because yes. Also cats.",1,Quebec Mosque Shooting
Yeah I\'ve got nothing for this bio.,1,Quebec Mosque Shooting
demoted vegan <U+2192> vegetarian,1,Quebec Mosque Shooting
"Award-winning fashion journalist. Devout fan of classic film, baseball, vintage jewelry and thoughtful writing, not necessarily in that order. Trump averse.",0,Quebec Mosque Shooting
"Alfredo-loving Hindu.. free of -isms. Try that, feels liberating.",1,Quebec Mosque Shooting
The Black community demands more CAREERS n less prisons! Affordable HOUSING and HEALTHCARE! Equal EDUCATION opportunities!Equal JUSTICE for ALL n #PoliceReform,1,Quebec Mosque Shooting
"#XFiles #photography, modern art, architecture , streetart, indie film, dry humor, David Duchovny, Gillian Anderson, Vegetarian. #NotMyPresident #TheResistance",1,Quebec Mosque Shooting
"Social Justice Nazi Puncher. Keep hammering on yourself, the imperfections disappear. It\'ll take a lot more than rage and muscle, but it\'s a good start.",1,Quebec Mosque Shooting
Music loving Bluesman,1,Quebec Mosque Shooting
Supporters of @taylormade2k & @zensocialkarma #smm #SocialMediaManagement,0,Quebec Mosque Shooting
Diagnosed Multiple Scelorosis 2014. Rabid liberal__,1,Quebec Mosque Shooting
"Astronomer: brown dwarfs and exoplanets, @UALPL grad, frmr planetarium director, writer, founder AuralMoon prog, displaced Pittsburgher, social justice advocate",1,Quebec Mosque Shooting
"I am a divorced mother of two, grandmother of two and I work my ass off for all of them. Devoted daughter, sister and friend.",1,Quebec Mosque Shooting
Wide awake & ready to march against hate! & ACIM student #Resist #UniteBlue #TheResistance #Indivisible,1,Quebec Mosque Shooting
Free speech advocate. Exposing the myths of radicalization.,1,Quebec Mosque Shooting
#Election2016  Proudly Progressive; Lovingly Liberal; Outstandingly Open Minded.,1,Quebec Mosque Shooting
"Writer. Copywriter. Sometimes Blogger. Hater of olives. Author of DOUBLE TIME, a memoir, and EDEN LAKE, a novel.",1,Quebec Mosque Shooting
No sane intelligent person with morals voted for Trump. Austin-Nashville-Santa Monica-Park City #RESISTANCE #THERESISTANCE #IMPEACHTRUMP,1,Quebec Mosque Shooting
I\'ve been chirped by Bucci. Give me your best shot | mechanical engineer | retired club hockey player | hockey nerd | soccer nerd wannabe | i think wicked hard,1,Quebec Mosque Shooting
"Master Coach, Attorney, Advisor to General Counsel & ABA Legal Rebel",1,Quebec Mosque Shooting
"Independent, tired of Gov corruption, illegal immigration. I want my country back...",0,Quebec Mosque Shooting
#CSWK,0,Quebec Mosque Shooting
"Latin American International Business Manager, Babson Alumnus, passionate about Sports, International Business & Cultures, Guitar Playing and Playing Futbol!!!",1,Quebec Mosque Shooting
May the light of Rao forever guide you home // Superhero Philosopher // I #MakeComics // Co-host @NerdsWhoWait // Mktg Mgr @RobotEnt // Shibari @DevilsDetails_,1,Quebec Mosque Shooting
"Retired public health scientist, causes of climate change, sustainable communities,",1,Quebec Mosque Shooting
Resolute. Kind. Cautious. Tenacious. Cynical.,1,Quebec Mosque Shooting
"Passionated for entrepreneurship, Small Business with a strong suit for Development of Programs or Services supported by research and a Marketing Campaign.",1,Quebec Mosque Shooting
Food. Boys. News/Politics. Travel; not neccessarily in that order,1,Quebec Mosque Shooting
Texas Trash ä¢ #shsu20 Instagram: mariah1t SC: mariah1t,1,Quebec Mosque Shooting
"Cyclist, Alt Trans Proponent, Reader, Writer, Thinker, Social Critic, Promoter of Power to the People!",1,Quebec Mosque Shooting
Aka idealisticrebel,1,Quebec Mosque Shooting
Earth-loving progressive liberal who deplores bullies--big corporate ones and ones who pick on kids. #NanaInTheBurbs #DepressionSurvivor #SemiColon,1,Quebec Mosque Shooting
2016 has changed me. I can no longer risk being naí¿ve.,1,Quebec Mosque Shooting
I\'m just that girls who is working on her self and trying to make a difference in this crazy world.,1,Quebec Mosque Shooting
"Book lover, writer & GoT fan, proud liberal, Coffee junkie and frequent insomniac, I\'m owned by the rescue kitties and two dogs who allow me to live with them.",1,Quebec Mosque Shooting
"Succeeding through sheer force of personality. VP, Cheapass Games. Singer. Actor. Writer. I give good advice!",1,Quebec Mosque Shooting
"Ephesians 6:10-18. Hunt, Fish & Politics #NRA #2A Your either with US or against US - LaPierre NRA #TrumpPence16 #TrumpStrong",1,Quebec Mosque Shooting
Philippians 4:13 | Sc:Esthergrein23,1,Quebec Mosque Shooting
UCF \'18,1,Quebec Mosque Shooting
ÜÜSnowflakes become avalanches. ÜÜ   Shelter the freaks & hunt monsters!  Impeach Bannon & the MicroPenised POTUS.,1,Quebec Mosque Shooting
"This resume just keeps getting longer. I\'m basically Oprah now, I\'m convinced. Also, I jump high.Üó_ @ReneeYoungWWE Üó",1,Quebec Mosque Shooting
Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in USA. Need help? Tweet us at @CareerArc!,0,Quebec Mosque Shooting
College Football Sports,1,Quebec Mosque Shooting
Chief Impressionist at the Chicken Coop,1,Quebec Mosque Shooting
"Breaking news, weather, entertainment, & information, for Portland area; NBC affiliate; email tips to newsdesk@kgw.com; job openings at https://t.co/GvpgV2G6IK",0,Quebec Mosque Shooting
"2000 sq ft Athletic Training Facility. Specializing in private, small group and team training",0,Quebec Mosque Shooting
Trolls and Lists get blocked,1,Quebec Mosque Shooting
Director of Data & Engagement @OpenContracting overseeing @ocdata & its implementation | Law & Tech | Formerly @WorldBank_gov,0,Quebec Mosque Shooting
VP/Co-Founder at @1and1Life | Columbia \'16 | Entrepreneur,0,Quebec Mosque Shooting
"Tweet cutoff? Check my G+ for full. Test Awesomation Developer, GameMaster, Writer and Geek.  PROCESSIFY ALL THE THINGS.",1,Quebec Mosque Shooting
"""MAKE AMERICA GREAT AGAIN"" - D. Trump",1,Quebec Mosque Shooting
Capricorn / Barista / Makeup-caked demon-lover,1,Quebec Mosque Shooting
Opinions are my own. I\'m not here for heteronormative racist sexist xenophobic misogynistic homophobic idiots. I\'m here for femslash. A shipper without a ship.,1,Quebec Mosque Shooting
I am for the oppressed not the oppresser! equal rights ..equal oppurtunity ä_¥,1,Quebec Mosque Shooting
Aspiring editor/proofreader/writer. Tbh I\'m just here to get Mark Hamill to love me ä_¥,1,Quebec Mosque Shooting
"actress known for CRIMINAL MINDS, #GoingDownInLALALand & @KissMeKillMovie https://t.co/dEmBikvZw4 creator of comedy webseries #SeeUNextTuesday:",0,Quebec Mosque Shooting
"Momma to 4 amazing ppl; Sub-Acute/Rehab RN, Liberal Democrat & Proud, Nasty Woman #ImStillWithHer #DemForce #TheResistance #NeverMyPresident #ImpeachTrump",1,Quebec Mosque Shooting
counting the days until impeachment,1,Quebec Mosque Shooting
"aka Dr Andrew Porwitzky. I\'m a scientist, comic book junkie, and freelance writer who is concerned about criminal justice & censorship. I also Tweet gifs a lot.",1,Quebec Mosque Shooting
"Visual artist who works with street trash, political junkie, and an Obot.",1,Quebec Mosque Shooting
Neurologist,1,Quebec Mosque Shooting
"Smoke your green, I\'m spending mine.",1,Quebec Mosque Shooting
Film Nerd/Filmmaker/Photographer,1,Quebec Mosque Shooting
All Things Auto - reporter for the New York Times,0,Quebec Mosque Shooting
hoi polloi; boy,1,Quebec Mosque Shooting
äìÂ#allblacklivesmatteräìÂ 1D/Niall/The NBHD/Kehlani,1,Quebec Mosque Shooting
19 | HC | Fly High CJ |,1,Quebec Mosque Shooting
Goal Digger.,1,Quebec Mosque Shooting
Almost a doctor,1,Quebec Mosque Shooting
Perpetually tired habitual nail-biter seeks venue for allegedly funny remarks. Likes piÐa coladas and getting caught in the rain.,1,Quebec Mosque Shooting
"Thirty years FTC antitrust investigative and litigation attorney, now indy consultant. BS PolySci from Boston University, MHS Johns Hopkins. Study Chinese.",1,Quebec Mosque Shooting
"Your days are numbered.  Use them to throw open the windows of your soul to the sun.  If you do not, the sun will soon set, and you along with it. - Aurelius",1,Quebec Mosque Shooting
"Live in Cincy, OH. An Earthling & _ôë advocate.  For a better & kinder world, there is much to do.  Let\'s do our civic duties.",1,Quebec Mosque Shooting
"I ÈÇ´Ù Black Liberation, human rights, geopolitics & covering international conflicts #AllBlackLivesMatter #FreePalestine Retweets  _¾ Endorsements",1,Quebec Mosque Shooting
I\'m a purple octopus that likes the tweets.,1,Quebec Mosque Shooting
"Mets, Niners, Spurs, Juve... In no particular order...",1,Quebec Mosque Shooting
Live. Laugh. Love. <U+01B8><U+0335><U+0321><U+04DC><U+0335><U+0328>¿<U+01B7>  Life is tough and I choose to participate in it. [RT<U+2260>E],1,Quebec Mosque Shooting
"Randomness ahead: Penn State alum, sports officianato, aspiring politico, replies with puns and one liners when able... RTs do not = endorsements",1,Quebec Mosque Shooting
enroute to DC,1,Quebec Mosque Shooting
"I believe in the Constitution of the United States _º_¸ Life, liberty and the pursuit of happiness #TheResistance No Lists",1,Quebec Mosque Shooting
Wanderer. Tinkerer. Explorer. Rider of bikes.,1,Quebec Mosque Shooting
I underwent a successful kidney transplant operation twelve years ago.  Currently working in the Bay Area.,1,Quebec Mosque Shooting
"Sometimes gameshow host, sometimes audience member...#humorist",1,Quebec Mosque Shooting
25. 3L. don\'t @ me.,1,Quebec Mosque Shooting
"To make an apple pie from scratch, you must first create the universe. --Carl Sagan",1,Quebec Mosque Shooting
liberal-DemocRats R Hollywood bred=not 1 film about Chappaquiddick but many about Watergate=promote abortion=which kills55MILLION most blksHispanic +1/2FEMALES,1,Quebec Mosque Shooting
Valar Dohaeris. 100% Palestinian. Born & raised in USA. 1st generation anti-colonialism. Keepin\' it real. Blue eyed mutant #MUFC DM(V),1,Quebec Mosque Shooting
Motivation Foreign,1,Quebec Mosque Shooting
"A father of four, blogging about youth sports",1,Quebec Mosque Shooting
NSFW. Mad SCIENTIST producer at the Game Theorists. Black Lives Matter.  email: austin.hourigan@gmail.com,1,Quebec Mosque Shooting
"#ImpeachTrump #WeThePeople #UnPotus #Resist I don\'t know about you, but I want intellegent people running the government. No lists I\'ll block you.",1,Quebec Mosque Shooting
"Ronin, scholar, geek, father, hopeless romantic.",1,Quebec Mosque Shooting
"RN and Mother of two amazing and gifted human beings. Enjoying Fitness, Family, Nature, Art, Humor, Literature, Knowledge, Film!, and of course Good Friends!",1,Quebec Mosque Shooting
"Fighting hypocrisy since 2001. I call it like I see it, with no fear or regrets. Self titled Libertine, Secular Humanist & Critical-Thinker #UniteBlue #LibCrib",1,Quebec Mosque Shooting
"Go #Vegan & #Organic!I did it March 1,2015 & U CAN,too! #NoDAPL! #NoDAP https://t.co/tPV9ofr80V https://t.co/AdaYHV9EHM #TerminatorMatrixAlert",1,Quebec Mosque Shooting
"Scientist , Drone enthusiast and a #Democrat #VoteBlue #NotMyPresident #TheResistance #TrumpLeaks #HillaryDemocrat #USofScience äì_¥",1,Quebec Mosque Shooting
"I\'m into behavior science, and character development in dogs, fiction, music (and people).",1,Quebec Mosque Shooting
I love technology. I use it 2 stand against violence & intimidation. I Stand 4 rights & dignity of all people. Views r my own-RT not endorsement.,1,Quebec Mosque Shooting
"Multimedia Journalist.  RTs not endorsements...well, not always...",0,Quebec Mosque Shooting
Follow Me & I Follow Back.Asian American family. Ally.  Equal rights for all- LGBTQIA POC Atheist Feminist Immigrant. Gamer. Fisherman. Wolverine #TheResistance,1,Quebec Mosque Shooting
"Wanna be computer geek, part-time nerd, full-time mom, sometimes professor, pro-bono lawyer, loyal friend, so-so daughter",1,Quebec Mosque Shooting
"wife, mom, grandma (aka Nana), Gardener, Card Maker, lifelong Democrat,retired, no lists please",1,Quebec Mosque Shooting
"Fan of Auto Racing  Fan of Operas(Wrestling, Soaps, good stories)  Fan of Gary Johnson & Liberty _ô_Ñ_ñ_",1,Quebec Mosque Shooting
#nastywoman. Wife of 30+ years. Wed to #badhombre #BanHomophobiaNow #JoinACLU #NoBanNoWall #WeAreTheResistance #ImpeachTrump #NotMyPOTUS,1,Quebec Mosque Shooting
"HIV/AIDS Outreach Coordinator for Community Health Center in CT.  I engage people in treatment, administer tests, and partner up w/other CT resource agencies.",0,Quebec Mosque Shooting
"racist, sexist, misogynist, oppressivenist, homophobic, xenophobic, islamophobic & tibetophobic. you name it. i GOT it.",1,Quebec Mosque Shooting
"Pizza Lover, Rocket Scientist, Enthusiastic NASCAR Fan, _ô_ Pro-Life, _ô__ô, NO Lists. Psalm 2",1,Quebec Mosque Shooting
The Republicans are out of control and we\'ve got to stop them! I\'ll never stop fighting injustice! #TheResistance #Resist #RaiseTheWage #LGBT #GunSense,1,Quebec Mosque Shooting
Giving my opinion. Re-tweeting. #MAGA #AmericaFirst #arrestsoros,1,Quebec Mosque Shooting
"Animal lover, dog & cat rescue a passion. Progressive, Atheist. Every creature is a piece of the puzzle of life on Earth. Followback as allowed by Twitter.",1,Quebec Mosque Shooting
"Juvenile defense lawyer, I value kindness, independent critical thinking, & tikkun olam. Why does anyone vote Republican??",1,Quebec Mosque Shooting
"I love to travel, read and think for myself. God bless our children.",1,Quebec Mosque Shooting
Words are my weapon of choice and Truth is my shield,1,Quebec Mosque Shooting
"Generally speaking, the Way of the warrior is resolute acceptance of death. ~Miyamoto Musashi",1,Quebec Mosque Shooting
"Just a humble man trying to live a simple life with grace, in order to serve this World and make it a better place.",1,Quebec Mosque Shooting
"Political & news junkie.Joined 21st Cent. by becoming computer literate in Feb.,2012.Intolerant of racism,bigotry,& injustice.Admire decent people like KO. #FOK",1,Quebec Mosque Shooting
The official account of the Binghamton Press & Sun-Bulletin.,0,Quebec Mosque Shooting
I love #Gym #Food #Outdoors #inspired by #Spiritual #Iconoclast #MohammadShaikh @mohammadshaikh_ @iipccanada,1,Quebec Mosque Shooting
Caretaker of my disabled mother. Social Justice Druid. Rebel scum. I am one with the Force. The Force is with me. She/Her or They/Them #swtorfamily,1,Quebec Mosque Shooting
"Mom, Siamese Mom, lovin\' the Water Wonderland.",1,Quebec Mosque Shooting
